timestamp,document,total_tokens,num_chunks,avg_chunk_size,max_chunk_size,min_chunk_size,tokenization_time,chunking_time
2024-09-13T18:50:51.720764,chunks,document,Biosafety_Guidance.txt
2024-09-13T18:50:57.754983,chunks,total_words,4295
2024-09-13T18:50:57.754983,chunks,num_chunks,10
2024-09-13T18:50:57.754983,chunks,avg_chunk_size,3527.2
2024-09-13T18:50:57.754983,chunks,max_chunk_size,5148
2024-09-13T18:50:57.754983,chunks,min_chunk_size,1730
2024-09-13T18:50:57.754983,chunks,document,Biosafety_Guidance.txt
2024-09-17T12:05:11.430261,embeddings,num_embeddings,10
2024-09-17T12:05:11.430261,embeddings,embedding_dimension,1536
2024-09-17T12:05:11.430261,embeddings,embedding_generation_start_time,1726589101.7021532
2024-09-17T12:05:11.430261,embeddings,embedding_generation_end_time,1726589104.0531893
2024-09-17T12:05:11.430261,embeddings,embedding_generation_time,2.3510360717773438
2024-09-18T13:12:39.581408,embeddings,num_embeddings,10
2024-09-18T13:12:39.581408,embeddings,embedding_dimension,1536
2024-09-18T13:12:39.581408,embeddings,embedding_generation_start_time,1726679556.5518236
2024-09-18T13:12:39.581408,embeddings,embedding_generation_end_time,1726679559.5814087
2024-09-18T13:12:39.581408,embeddings,embedding_generation_time,3.029585123062134
2024-09-18T13:28:44.521446,embeddings,num_embeddings,10
2024-09-18T13:28:44.521446,embeddings,embedding_dimension,1536
2024-09-18T13:28:44.521446,embeddings,embedding_generation_start_time,1726680516.3595235
2024-09-18T13:28:44.521446,embeddings,embedding_generation_end_time,1726680518.6119244
2024-09-18T13:28:44.521446,embeddings,embedding_generation_time,2.2524008750915527
2024-09-18T13:29:11.441639,chunks,total_words,4295
2024-09-18T13:29:11.441639,chunks,num_chunks,10
2024-09-18T13:29:11.441639,chunks,avg_chunk_size,3527.2
2024-09-18T13:29:11.441639,chunks,max_chunk_size,5148
2024-09-18T13:29:11.441639,chunks,min_chunk_size,1730
2024-09-18T13:29:11.441639,chunks,document,Biosafety_Guidance.txt
2024-09-18T13:38:56.352192,embeddings,num_embeddings,10
2024-09-18T13:38:56.352192,embeddings,embedding_dimension,1536
2024-09-18T13:38:56.352192,embeddings,embedding_generation_start_time,1726681133.8589947
2024-09-18T13:38:56.352192,embeddings,embedding_generation_end_time,1726681136.3521924
2024-09-18T13:38:56.352192,embeddings,embedding_generation_time,2.4931976795196533
2024-09-18T15:52:57.856081,embeddings,num_embeddings,10
2024-09-18T15:52:57.856081,embeddings,embedding_dimension,1536
2024-09-18T15:52:57.856081,embeddings,embedding_generation_start_time,1726689172.718238
2024-09-18T15:52:57.856081,embeddings,embedding_generation_end_time,1726689174.60025
2024-09-18T15:52:57.856081,embeddings,embedding_generation_time,1.882011890411377
2024-09-18T15:53:34.384135,chunks,total_words,4295
2024-09-18T15:53:34.384135,chunks,num_chunks,10
2024-09-18T15:53:34.384135,chunks,avg_chunk_size,3527.2
2024-09-18T15:53:34.384135,chunks,max_chunk_size,5148
2024-09-18T15:53:34.384135,chunks,min_chunk_size,1730
2024-09-18T15:53:34.384135,chunks,document,Biosafety_Guidance.txt
2024-09-19T19:47:58.487861,embeddings,num_embeddings,10
2024-09-19T19:47:58.487861,embeddings,embedding_dimension,1536
2024-09-19T19:47:58.487861,embeddings,embedding_generation_start_time,1726789676.721369
2024-09-19T19:47:58.487861,embeddings,embedding_generation_end_time,1726789678.487861
2024-09-19T19:47:58.487861,embeddings,embedding_generation_time,1.7664918899536133
2024-09-19T19:52:47.983430,embeddings,num_embeddings,10
2024-09-19T19:52:47.983430,embeddings,embedding_dimension,1536
2024-09-19T19:52:47.983430,embeddings,embedding_generation_start_time,1726789966.3147764
2024-09-19T19:52:47.983430,embeddings,embedding_generation_end_time,1726789967.9834309
2024-09-19T19:52:47.983430,embeddings,embedding_generation_time,1.668654441833496
2024-09-19T19:55:35.203591,embeddings,num_embeddings,10
2024-09-19T19:55:35.203591,embeddings,embedding_dimension,1536
2024-09-19T19:55:35.203591,embeddings,embedding_generation_start_time,1726790130.7568219
2024-09-19T19:55:35.203591,embeddings,embedding_generation_end_time,1726790132.3120315
2024-09-19T19:55:35.203591,embeddings,embedding_generation_time,1.5552096366882324
2024-09-20T06:47:10.550200,embeddings,num_embeddings,10
2024-09-20T06:47:10.550200,embeddings,embedding_dimension,1536
2024-09-20T06:47:10.550200,embeddings,embedding_generation_start_time,1726829229.080753
2024-09-20T06:47:10.550200,embeddings,embedding_generation_end_time,1726829230.5502005
2024-09-20T06:47:10.550200,embeddings,embedding_generation_time,1.469447374343872
2024-09-20T07:04:10.176500,embeddings,num_embeddings,10
2024-09-20T07:04:10.176500,embeddings,embedding_dimension,1536
2024-09-20T07:04:10.176500,embeddings,embedding_generation_start_time,1726830248.7888343
2024-09-20T07:04:10.176500,embeddings,embedding_generation_end_time,1726830250.1765008
2024-09-20T07:04:10.176500,embeddings,embedding_generation_time,1.3876664638519287
2024-09-20T07:07:36.402481,embeddings,num_embeddings,10
2024-09-20T07:07:36.402481,embeddings,embedding_dimension,1536
2024-09-20T07:07:36.402481,embeddings,embedding_generation_start_time,1726830455.0754228
2024-09-20T07:07:36.402481,embeddings,embedding_generation_end_time,1726830456.4024813
2024-09-20T07:07:36.402481,embeddings,embedding_generation_time,1.3270585536956787
2024-09-20T07:15:05.718239,embeddings,num_embeddings,10
2024-09-20T07:15:05.718239,embeddings,embedding_dimension,1536
2024-09-20T07:15:05.718239,embeddings,embedding_generation_start_time,1726830904.178841
2024-09-20T07:15:05.718239,embeddings,embedding_generation_end_time,1726830905.718239
2024-09-20T07:15:05.718239,embeddings,embedding_generation_time,1.539397954940796
2024-09-20T07:25:47.598944,embeddings,num_embeddings,10
2024-09-20T07:25:47.598944,embeddings,embedding_dimension,1536
2024-09-20T07:25:47.598944,embeddings,embedding_generation_start_time,1726831546.215918
2024-09-20T07:25:47.598944,embeddings,embedding_generation_end_time,1726831547.5989444
2024-09-20T07:25:47.598944,embeddings,embedding_generation_time,1.383026361465454
2024-09-20T07:26:33.379350,embeddings,num_embeddings,10
2024-09-20T07:26:33.379350,embeddings,embedding_dimension,1536
2024-09-20T07:26:33.379350,embeddings,embedding_generation_start_time,1726831592.0892925
2024-09-20T07:26:33.379350,embeddings,embedding_generation_end_time,1726831593.3793502
2024-09-20T07:26:33.379350,embeddings,embedding_generation_time,1.29005765914917
2024-09-20T08:04:30.022612,embeddings,num_embeddings,10
2024-09-20T08:04:30.022612,embeddings,embedding_dimension,1536
2024-09-20T08:04:30.022612,embeddings,embedding_generation_start_time,1726833867.9634523
2024-09-20T08:04:30.022612,embeddings,embedding_generation_end_time,1726833870.0226123
2024-09-20T08:04:30.022612,embeddings,embedding_generation_time,2.059159994125366
2024-09-20T09:12:37.394675,embeddings,num_embeddings,10
2024-09-20T09:12:37.394675,embeddings,embedding_dimension,1536
2024-09-20T09:12:37.394675,embeddings,embedding_generation_start_time,1726837955.4324384
2024-09-20T09:12:37.394675,embeddings,embedding_generation_end_time,1726837957.3946757
2024-09-20T09:12:37.394675,embeddings,embedding_generation_time,1.9622373580932617
2024-09-24T09:45:48.085884,embeddings,num_embeddings,10
2024-09-24T09:45:48.085884,embeddings,embedding_dimension,1536
2024-09-24T09:45:48.085884,embeddings,embedding_generation_start_time,1727185540.5312045
2024-09-24T09:45:48.085884,embeddings,embedding_generation_end_time,1727185542.672412
2024-09-24T09:45:48.085884,embeddings,embedding_generation_time,2.141207456588745
2024-09-24T09:50:19.237163,embeddings,num_embeddings,10
2024-09-24T09:50:19.237163,embeddings,embedding_dimension,1536
2024-09-24T09:50:19.237163,embeddings,embedding_generation_start_time,1727185801.6841836
2024-09-24T09:50:19.237163,embeddings,embedding_generation_end_time,1727185803.5164807
2024-09-24T09:50:19.237163,embeddings,embedding_generation_time,1.8322970867156982
2024-09-24T09:52:54.360449,embeddings,num_embeddings,10
2024-09-24T09:52:54.360449,embeddings,embedding_dimension,1536
2024-09-24T09:52:54.360449,embeddings,embedding_generation_start_time,1727185968.2139676
2024-09-24T09:52:54.360449,embeddings,embedding_generation_end_time,1727185969.676444
2024-09-24T09:52:54.360449,embeddings,embedding_generation_time,1.4624764919281006
2024-09-24T09:54:42.764403,embeddings,num_embeddings,10
2024-09-24T09:54:42.764403,embeddings,embedding_dimension,1536
2024-09-24T09:54:42.764403,embeddings,embedding_generation_start_time,1727186076.9436235
2024-09-24T09:54:42.764403,embeddings,embedding_generation_end_time,1727186079.1215868
2024-09-24T09:54:42.764403,embeddings,embedding_generation_time,2.1779632568359375
2024-09-24T10:16:01.574257,embeddings,num_embeddings,10
2024-09-24T10:16:01.574257,embeddings,embedding_dimension,1536
2024-09-24T10:16:01.574257,embeddings,embedding_generation_start_time,1727187355.2049644
2024-09-24T10:16:01.574257,embeddings,embedding_generation_end_time,1727187358.9608436
2024-09-24T10:16:01.574257,embeddings,embedding_generation_time,3.7558791637420654
2024-09-24T10:18:53.113815,embeddings,num_embeddings,10
2024-09-24T10:18:53.113815,embeddings,embedding_dimension,1536
2024-09-24T10:18:53.113815,embeddings,embedding_generation_start_time,1727187527.832276
2024-09-24T10:18:53.113815,embeddings,embedding_generation_end_time,1727187530.3538942
2024-09-24T10:18:53.113815,embeddings,embedding_generation_time,2.521618127822876
2024-09-24T10:24:43.200440,embeddings,num_embeddings,10
2024-09-24T10:24:43.200440,embeddings,embedding_dimension,1536
2024-09-24T10:24:43.200440,embeddings,embedding_generation_start_time,1727187869.9140737
2024-09-24T10:24:43.200440,embeddings,embedding_generation_end_time,1727187872.6964736
2024-09-24T10:24:43.200440,embeddings,embedding_generation_time,2.782399892807007
2024-09-24T10:36:53.555288,embeddings,num_embeddings,10
2024-09-24T10:36:53.555288,embeddings,embedding_dimension,1536
2024-09-24T10:36:53.555288,embeddings,embedding_generation_start_time,1727188611.232191
2024-09-24T10:36:53.555288,embeddings,embedding_generation_end_time,1727188613.5541985
2024-09-24T10:36:53.555288,embeddings,embedding_generation_time,2.322007417678833
2024-09-24T10:42:12.862456,embeddings,num_embeddings,10
2024-09-24T10:42:12.862456,embeddings,embedding_dimension,1536
2024-09-24T10:42:12.862456,embeddings,embedding_generation_start_time,1727188929.2558863
2024-09-24T10:42:12.862456,embeddings,embedding_generation_end_time,1727188932.8614597
2024-09-24T10:42:12.862456,embeddings,embedding_generation_time,3.6055734157562256
2024-09-24T10:43:33.104277,chunks,total_words,4295
2024-09-24T10:43:33.104277,chunks,num_chunks,10
2024-09-24T10:43:33.104277,chunks,avg_chunk_size,3527.2
2024-09-24T10:43:33.104277,chunks,max_chunk_size,5148
2024-09-24T10:43:33.104277,chunks,min_chunk_size,1730
2024-09-24T10:43:33.104277,chunks,document,Biosafety_Guidance.txt
2024-09-24T10:43:39.713422,chunks,total_words,4295
2024-09-24T10:43:39.713422,chunks,num_chunks,10
2024-09-24T10:43:39.713422,chunks,avg_chunk_size,3527.2
2024-09-24T10:43:39.713422,chunks,max_chunk_size,5148
2024-09-24T10:43:39.713422,chunks,min_chunk_size,1730
2024-09-24T10:43:39.713422,chunks,document,Biosafety_Guidance.txt
2024-09-24T11:01:35.711428,embeddings,num_embeddings,10
2024-09-24T11:01:35.711428,embeddings,embedding_dimension,1536
2024-09-24T11:01:35.711428,embeddings,embedding_generation_start_time,1727190090.8719862
2024-09-24T11:01:35.711428,embeddings,embedding_generation_end_time,1727190095.7114284
2024-09-24T11:01:35.711428,embeddings,embedding_generation_time,4.839442253112793
2024-09-24T11:03:27.703286,embeddings,num_embeddings,10
2024-09-24T11:03:27.703286,embeddings,embedding_dimension,1536
2024-09-24T11:03:27.703286,embeddings,embedding_generation_start_time,1727190205.6580806
2024-09-24T11:03:27.703286,embeddings,embedding_generation_end_time,1727190207.7032864
2024-09-24T11:03:27.703286,embeddings,embedding_generation_time,2.04520583152771
2024-09-24T11:05:01.090574,embeddings,num_embeddings,10
2024-09-24T11:05:01.090574,embeddings,embedding_dimension,1536
2024-09-24T11:05:01.090574,embeddings,embedding_generation_start_time,1727190299.0524762
2024-09-24T11:05:01.090574,embeddings,embedding_generation_end_time,1727190301.090574
2024-09-24T11:05:01.090574,embeddings,embedding_generation_time,2.038097858428955
2024-09-24T11:07:10.842773,embeddings,num_embeddings,10
2024-09-24T11:07:10.842773,embeddings,embedding_dimension,1536
2024-09-24T11:07:10.842773,embeddings,embedding_generation_start_time,1727190427.8480418
2024-09-24T11:07:10.842773,embeddings,embedding_generation_end_time,1727190430.8427737
2024-09-24T11:07:10.842773,embeddings,embedding_generation_time,2.994731903076172
2024-09-24T11:42:08.946990,embeddings,num_embeddings,10
2024-09-24T11:42:08.946990,embeddings,embedding_dimension,1536
2024-09-24T11:42:08.946990,embeddings,embedding_generation_start_time,1727192526.337153
2024-09-24T11:42:08.946990,embeddings,embedding_generation_end_time,1727192528.94699
2024-09-24T11:42:08.946990,embeddings,embedding_generation_time,2.609837055206299
2024-09-24T11:43:21.588625,embeddings,num_embeddings,10
2024-09-24T11:43:21.588625,embeddings,embedding_dimension,1536
2024-09-24T11:43:21.588625,embeddings,embedding_generation_start_time,1727192598.7827895
2024-09-24T11:43:21.588625,embeddings,embedding_generation_end_time,1727192601.5886254
2024-09-24T11:43:21.588625,embeddings,embedding_generation_time,2.8058359622955322
2024-09-24T11:43:41.419382,chunks,total_words,4295
2024-09-24T11:43:41.419382,chunks,num_chunks,10
2024-09-24T11:43:41.419382,chunks,avg_chunk_size,3527.2
2024-09-24T11:43:41.419382,chunks,max_chunk_size,5148
2024-09-24T11:43:41.419382,chunks,min_chunk_size,1730
2024-09-24T11:43:41.419382,chunks,document,Biosafety_Guidance.txt
2024-09-24T11:43:42.848888,chunks,total_words,4295
2024-09-24T11:43:42.848888,chunks,num_chunks,10
2024-09-24T11:43:42.848888,chunks,avg_chunk_size,3527.2
2024-09-24T11:43:42.848888,chunks,max_chunk_size,5148
2024-09-24T11:43:42.848888,chunks,min_chunk_size,1730
2024-09-24T11:43:42.848888,chunks,document,Biosafety_Guidance.txt
2024-09-24T11:45:25.082242,embeddings,num_embeddings,10
2024-09-24T11:45:25.082242,embeddings,embedding_dimension,1536
2024-09-24T11:45:25.082242,embeddings,embedding_generation_start_time,1727192723.0297403
2024-09-24T11:45:25.082242,embeddings,embedding_generation_end_time,1727192725.0822425
2024-09-24T11:45:25.082242,embeddings,embedding_generation_time,2.052502155303955
2024-09-24T11:45:25.350074,chunks,total_words,4295
2024-09-24T11:45:25.350074,chunks,num_chunks,10
2024-09-24T11:45:25.350074,chunks,avg_chunk_size,3527.2
2024-09-24T11:45:25.350074,chunks,max_chunk_size,5148
2024-09-24T11:45:25.350074,chunks,min_chunk_size,1730
2024-09-24T11:45:25.350074,chunks,document,Biosafety_Guidance.txt
2024-09-24T11:45:26.902882,chunks,total_words,4295
2024-09-24T11:45:26.902882,chunks,num_chunks,10
2024-09-24T11:45:26.902882,chunks,avg_chunk_size,3527.2
2024-09-24T11:45:26.902882,chunks,max_chunk_size,5148
2024-09-24T11:45:26.902882,chunks,min_chunk_size,1730
2024-09-24T11:45:26.902882,chunks,document,Biosafety_Guidance.txt
2024-10-01T11:58:15.926785,embeddings,num_embeddings,10
2024-10-01T11:58:15.926785,embeddings,embedding_dimension,1536
2024-10-01T11:58:15.926785,embeddings,embedding_generation_start_time,1727798293.1174893
2024-10-01T11:58:15.926785,embeddings,embedding_generation_end_time,1727798295.925787
2024-10-01T11:58:15.926785,embeddings,embedding_generation_time,2.808297634124756
2024-10-01T11:58:16.232957,chunks,total_words,4295
2024-10-01T11:58:16.232957,chunks,num_chunks,10
2024-10-01T11:58:16.232957,chunks,avg_chunk_size,3527.2
2024-10-01T11:58:16.232957,chunks,max_chunk_size,5148
2024-10-01T11:58:16.232957,chunks,min_chunk_size,1730
2024-10-01T11:58:16.232957,chunks,document,Biosafety_Guidance.txt
2024-10-04T16:38:00.786086,embeddings,num_embeddings,3
2024-10-04T16:38:00.786086,embeddings,embedding_dimension,1536
2024-10-04T16:38:00.786086,embeddings,embedding_generation_start_time,1728074278.945371
2024-10-04T16:38:00.786086,embeddings,embedding_generation_end_time,1728074280.7850857
2024-10-04T16:38:00.786086,embeddings,embedding_generation_time,1.839714765548706
2024-10-04T16:38:02.336237,embeddings,num_embeddings,2
2024-10-04T16:38:02.336237,embeddings,embedding_dimension,1536
2024-10-04T16:38:02.336237,embeddings,embedding_generation_start_time,1728074280.8508794
2024-10-04T16:38:02.336237,embeddings,embedding_generation_end_time,1728074282.336237
2024-10-04T16:38:02.336237,embeddings,embedding_generation_time,1.4853575229644775
2024-10-04T16:38:03.985051,embeddings,num_embeddings,10
2024-10-04T16:38:03.985051,embeddings,embedding_dimension,1536
2024-10-04T16:38:03.985051,embeddings,embedding_generation_start_time,1728074282.3642378
2024-10-04T16:38:03.985051,embeddings,embedding_generation_end_time,1728074283.9850512
2024-10-04T16:38:03.985051,embeddings,embedding_generation_time,1.6208133697509766
2024-10-04T18:06:55.324481,embeddings,num_embeddings,3
2024-10-04T18:06:55.324481,embeddings,embedding_dimension,1536
2024-10-04T18:06:55.324481,embeddings,embedding_generation_start_time,1728079614.4241173
2024-10-04T18:06:55.324481,embeddings,embedding_generation_end_time,1728079615.3234818
2024-10-04T18:06:55.324481,embeddings,embedding_generation_time,0.8993644714355469
2024-10-04T18:06:55.869968,embeddings,num_embeddings,2
2024-10-04T18:06:55.869968,embeddings,embedding_dimension,1536
2024-10-04T18:06:55.869968,embeddings,embedding_generation_start_time,1728079615.4183033
2024-10-04T18:06:55.869968,embeddings,embedding_generation_end_time,1728079615.8699684
2024-10-04T18:06:55.869968,embeddings,embedding_generation_time,0.45166516304016113
2024-10-04T18:06:57.465316,embeddings,num_embeddings,10
2024-10-04T18:06:57.465316,embeddings,embedding_dimension,1536
2024-10-04T18:06:57.465316,embeddings,embedding_generation_start_time,1728079615.928869
2024-10-04T18:06:57.465316,embeddings,embedding_generation_end_time,1728079617.4653165
2024-10-04T18:06:57.465316,embeddings,embedding_generation_time,1.536447525024414
2024-10-05T12:12:52.150573,embeddings,num_embeddings,3
2024-10-05T12:12:52.150573,embeddings,embedding_dimension,1536
2024-10-05T12:12:52.150573,embeddings,embedding_generation_start_time,1728144771.3864248
2024-10-05T12:12:52.150573,embeddings,embedding_generation_end_time,1728144772.1505733
2024-10-05T12:12:52.150573,embeddings,embedding_generation_time,0.764148473739624
2024-10-05T12:12:52.608066,embeddings,num_embeddings,2
2024-10-05T12:12:52.608066,embeddings,embedding_dimension,1536
2024-10-05T12:12:52.608066,embeddings,embedding_generation_start_time,1728144772.2265742
2024-10-05T12:12:52.608066,embeddings,embedding_generation_end_time,1728144772.6080666
2024-10-05T12:12:52.608066,embeddings,embedding_generation_time,0.38149237632751465
2024-10-05T12:12:53.999434,embeddings,num_embeddings,10
2024-10-05T12:12:53.999434,embeddings,embedding_dimension,1536
2024-10-05T12:12:53.999434,embeddings,embedding_generation_start_time,1728144772.6320693
2024-10-05T12:12:53.999434,embeddings,embedding_generation_end_time,1728144773.9994342
2024-10-05T12:12:53.999434,embeddings,embedding_generation_time,1.3673648834228516
2024-10-05T12:15:28.644394,chunks,total_words,1318
2024-10-05T12:15:28.644394,chunks,num_chunks,3
2024-10-05T12:15:28.644394,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:15:28.644394,chunks,max_chunk_size,3627
2024-10-05T12:15:28.644394,chunks,min_chunk_size,2825
2024-10-05T12:15:28.644394,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:15:30.978188,chunks,total_words,1318
2024-10-05T12:15:30.978188,chunks,num_chunks,3
2024-10-05T12:15:30.978188,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:15:30.978188,chunks,max_chunk_size,3627
2024-10-05T12:15:30.978188,chunks,min_chunk_size,2825
2024-10-05T12:15:30.978188,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:15:36.075144,chunks,total_words,1318
2024-10-05T12:15:36.075144,chunks,num_chunks,3
2024-10-05T12:15:36.075144,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:15:36.075144,chunks,max_chunk_size,3627
2024-10-05T12:15:36.075144,chunks,min_chunk_size,2825
2024-10-05T12:15:36.075144,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:16:15.910694,chunks,total_words,1318
2024-10-05T12:16:15.910694,chunks,num_chunks,3
2024-10-05T12:16:15.910694,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:16:15.910694,chunks,max_chunk_size,3627
2024-10-05T12:16:15.910694,chunks,min_chunk_size,2825
2024-10-05T12:16:15.910694,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:16:21.304449,chunks,total_words,1318
2024-10-05T12:16:21.304449,chunks,num_chunks,3
2024-10-05T12:16:21.304449,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:16:21.304449,chunks,max_chunk_size,3627
2024-10-05T12:16:21.304449,chunks,min_chunk_size,2825
2024-10-05T12:16:21.304449,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:16:29.713020,chunks,total_words,1318
2024-10-05T12:16:29.713020,chunks,num_chunks,3
2024-10-05T12:16:29.713020,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:16:29.713020,chunks,max_chunk_size,3627
2024-10-05T12:16:29.713020,chunks,min_chunk_size,2825
2024-10-05T12:16:29.713020,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:16:34.828239,chunks,total_words,1318
2024-10-05T12:16:34.828239,chunks,num_chunks,3
2024-10-05T12:16:34.828239,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:16:34.828239,chunks,max_chunk_size,3627
2024-10-05T12:16:34.828239,chunks,min_chunk_size,2825
2024-10-05T12:16:34.828239,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:16:35.765694,chunks,total_words,1318
2024-10-05T12:16:35.765694,chunks,num_chunks,3
2024-10-05T12:16:35.765694,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:16:35.765694,chunks,max_chunk_size,3627
2024-10-05T12:16:35.765694,chunks,min_chunk_size,2825
2024-10-05T12:16:35.765694,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:16:37.890722,chunks,total_words,1318
2024-10-05T12:16:37.890722,chunks,num_chunks,3
2024-10-05T12:16:37.890722,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:16:37.890722,chunks,max_chunk_size,3627
2024-10-05T12:16:37.890722,chunks,min_chunk_size,2825
2024-10-05T12:16:37.890722,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:16:47.810395,chunks,total_words,1318
2024-10-05T12:16:47.810395,chunks,num_chunks,3
2024-10-05T12:16:47.810395,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:16:47.810395,chunks,max_chunk_size,3627
2024-10-05T12:16:47.810395,chunks,min_chunk_size,2825
2024-10-05T12:16:47.810395,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:16:54.288437,chunks,total_words,1318
2024-10-05T12:16:54.288437,chunks,num_chunks,3
2024-10-05T12:16:54.288437,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:16:54.288437,chunks,max_chunk_size,3627
2024-10-05T12:16:54.288437,chunks,min_chunk_size,2825
2024-10-05T12:16:54.288437,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:17:42.346061,chunks,total_words,1318
2024-10-05T12:17:42.346061,chunks,num_chunks,3
2024-10-05T12:17:42.346061,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:17:42.346061,chunks,max_chunk_size,3627
2024-10-05T12:17:42.346061,chunks,min_chunk_size,2825
2024-10-05T12:17:42.346061,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:19:01.065147,chunks,total_words,1318
2024-10-05T12:19:01.065147,chunks,num_chunks,3
2024-10-05T12:19:01.065147,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:19:01.065147,chunks,max_chunk_size,3627
2024-10-05T12:19:01.065147,chunks,min_chunk_size,2825
2024-10-05T12:19:01.065147,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:19:05.342587,chunks,total_words,1318
2024-10-05T12:19:05.342587,chunks,num_chunks,3
2024-10-05T12:19:05.342587,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:19:05.342587,chunks,max_chunk_size,3627
2024-10-05T12:19:05.342587,chunks,min_chunk_size,2825
2024-10-05T12:19:05.342587,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:19:09.393489,chunks,total_words,1318
2024-10-05T12:19:09.393489,chunks,num_chunks,3
2024-10-05T12:19:09.393489,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:19:09.393489,chunks,max_chunk_size,3627
2024-10-05T12:19:09.393489,chunks,min_chunk_size,2825
2024-10-05T12:19:09.393489,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:19:10.975068,chunks,total_words,1318
2024-10-05T12:19:10.975068,chunks,num_chunks,3
2024-10-05T12:19:10.975068,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:19:10.975068,chunks,max_chunk_size,3627
2024-10-05T12:19:10.975068,chunks,min_chunk_size,2825
2024-10-05T12:19:10.975068,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:19:12.525877,chunks,total_words,1318
2024-10-05T12:19:12.525877,chunks,num_chunks,3
2024-10-05T12:19:12.525877,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:19:12.525877,chunks,max_chunk_size,3627
2024-10-05T12:19:12.525877,chunks,min_chunk_size,2825
2024-10-05T12:19:12.525877,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:19:13.475425,chunks,total_words,1318
2024-10-05T12:19:13.475425,chunks,num_chunks,3
2024-10-05T12:19:13.475425,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:19:13.475425,chunks,max_chunk_size,3627
2024-10-05T12:19:13.475425,chunks,min_chunk_size,2825
2024-10-05T12:19:13.475425,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:19:21.265647,chunks,total_words,1318
2024-10-05T12:19:21.265647,chunks,num_chunks,3
2024-10-05T12:19:21.265647,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:19:21.265647,chunks,max_chunk_size,3627
2024-10-05T12:19:21.265647,chunks,min_chunk_size,2825
2024-10-05T12:19:21.265647,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:19:25.419664,chunks,total_words,1318
2024-10-05T12:19:25.419664,chunks,num_chunks,3
2024-10-05T12:19:25.419664,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:19:25.419664,chunks,max_chunk_size,3627
2024-10-05T12:19:25.419664,chunks,min_chunk_size,2825
2024-10-05T12:19:25.419664,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:19:28.355588,chunks,total_words,1318
2024-10-05T12:19:28.355588,chunks,num_chunks,3
2024-10-05T12:19:28.355588,chunks,avg_chunk_size,3316.3333333333335
